LearnerID,Grade,SocioEconomicIndicator,LearningBarrier,Subject,Term,Mark,Attendance,TeacherNotes
CH-L2020023,7,Low,False,Science,3,38,98.48,Often submits work late. Completes all assigned work.
CH-L2020023,7,Low,False,Life Skills,1,30,90.76,Easily distracted. Benefits from one-on-one attention.
CH-L2020023,7,Low,False,Life Skills,2,30,100.0,Struggles with core concepts.
CH-L2020023,7,Low,False,Life Skills,3,30,92.85,Struggles with core concepts.
CH-L2020023,7,Low,False,Afrikaans,1,34,96.91,Easily distracted.
CH-L2020023,7,Low,False,Afrikaans,2,32,97.5,Struggles with core concepts. Often submits work late.
CH-L2020023,7,Low,False,Afrikaans,3,32,95.36,Struggles with core concepts. Steady progress.
CH-L2020024,6,Low,False,English,1,70,82.94,Easily distracted.
CH-L2020024,6,Low,False,English,2,80,92.34,Benefits from one-on-one attention. Attendance is a concern.
CH-L2020024,6,Low,False,English,3,64,87.51,Quiet but consistent.
CH-L2020024,6,Low,False,Maths,1,68,92.04,Completes all assigned work. Attendance is a concern.
CH-L2020024,6,Low,False,Maths,2,74,93.94,Completes all assigned work.
CH-L2020024,6,Low,False,Maths,3,64,84.57,Struggles with core concepts. Needs encouragement to participate.
CH-L2020024,6,Low,False,Science,1,78,90.56,Benefits from one-on-one attention. Completes all assigned work.
CH-L2020024,6,Low,False,Science,2,68,88.22,Steady progress. Completes all assigned work.
CH-L2020024,6,Low,False,Science,3,73,94.91,Steady progress.
CH-L2020024,6,Low,False,Life Skills,1,72,88.12,Completes all assigned work. Quiet but consistent.
CH-L2020024,6,Low,False,Life Skills,2,74,95.42,Completes all assigned work. Struggles with core concepts.
CH-L2020024,6,Low,False,Life Skills,3,74,90.48,Steady progress. Struggles with core concepts.
CH-L2020024,6,Low,False,Afrikaans,1,70,91.04,Steady progress. Benefits from one-on-one attention.
CH-L2020024,6,Low,False,Afrikaans,2,76,92.4,Benefits from one-on-one attention. Attendance is a concern.
CH-L2020024,6,Low,False,Afrikaans,3,71,99.53,Benefits from one-on-one attention. Quiet but consistent.
CH-L2020025,4,Medium,False,English,1,61,98.84,Steady progress.
CH-L2020025,4,Medium,False,English,2,48,93.53,Struggles with core concepts.
CH-L2020025,4,Medium,False,English,3,52,90.28,Completes all assigned work. Attendance is a concern.
CH-L2020025,4,Medium,False,Maths,1,57,93.4,Completes all assigned work.
CH-L2020025,4,Medium,False,Maths,2,60,96.82,Benefits from one-on-one attention.
CH-L2020025,4,Medium,False,Maths,3,63,95.54,Steady progress.
CH-L2020025,4,Medium,False,Science,1,55,94.03,Quiet but consistent.
CH-L2020025,4,Medium,False,Science,2,62,86.4,Benefits from one-on-one attention. Steady progress.
CH-L2020025,4,Medium,False,Science,3,58,86.69,Completes all assigned work.
CH-L2020025,4,Medium,False,Life Skills,1,46,100.0,Needs encouragement to participate.
CH-L2020025,4,Medium,False,Life Skills,2,55,98.26,Benefits from one-on-one attention.
CH-L2020025,4,Medium,False,Life Skills,3,51,98.43,Benefits from one-on-one attention.
CH-L2020025,4,Medium,False,Afrikaans,1,53,97.56,Quiet but consistent. Completes all assigned work.
CH-L2020025,4,Medium,False,Afrikaans,2,57,100.0,Quiet but consistent. Steady progress.
CH-L2020025,4,Medium,False,Afrikaans,3,58,87.77,Benefits from one-on-one attention. Quiet but consistent.
CH-L2020026,6,Low,False,English,1,67,92.73,Steady progress.
CH-L2020026,6,Low,False,English,2,63,87.61,Quiet but consistent.
CH-L2020026,6,Low,False,English,3,72,94.51,Quiet but consistent.
CH-L2020026,6,Low,False,Maths,1,57,92.87,Completes all assigned work. Struggles with core concepts.
CH-L2020026,6,Low,False,Maths,2,58,96.57,Steady progress.
CH-L2020026,6,Low,False,Maths,3,57,83.11,Needs encouragement to participate.
CH-L2020026,6,Low,False,Science,1,63,97.05,Completes all assigned work.
CH-L2020026,6,Low,False,Science,2,62,100.0,Quiet but consistent. Often submits work late.
CH-L2020026,6,Low,False,Science,3,53,81.56,Attendance is a concern.
CH-L2020026,6,Low,False,Life Skills,1,71,91.07,Steady progress.
CH-L2020026,6,Low,False,Life Skills,2,69,93.42,Steady progress. Completes all assigned work.
CH-L2020026,6,Low,False,Life Skills,3,65,86.75,Completes all assigned work.
CH-L2020026,6,Low,False,Afrikaans,1,63,94.8,Steady progress.
CH-L2020026,6,Low,False,Afrikaans,2,70,97.17,Steady progress.
CH-L2020026,6,Low,False,Afrikaans,3,65,91.03,Completes all assigned work. Often submits work late.
CH-L2018027,5,Medium,False,English,1,60,96.32,Completes all assigned work.
CH-L2018027,5,Medium,False,English,2,68,91.83,Quiet but consistent. Benefits from one-on-one attention.
CH-L2018027,5,Medium,False,English,3,73,96.61,Benefits from one-on-one attention. Quiet but consistent.
CH-L2018027,5,Medium,False,Maths,1,65,85.97,Quiet but consistent. Quiet but consistent.
CH-L2018027,5,Medium,False,Maths,2,63,86.09,Steady progress.
CH-L2018027,5,Medium,False,Maths,3,65,89.27,Quiet but consistent.
CH-L2018027,5,Medium,False,Science,1,62,91.77,Steady progress.
CH-L2018027,5,Medium,False,Science,2,65,88.71,Quiet but consistent.
CH-L2018027,5,Medium,False,Science,3,63,94.87,Benefits from one-on-one attention.
CH-L2018027,5,Medium,False,Life Skills,1,70,88.39,Steady progress. Struggles with core concepts.
CH-L2018027,5,Medium,False,Life Skills,2,76,84.51,Needs encouragement to participate. Quiet but consistent.
CH-L2018027,5,Medium,False,Life Skills,3,70,89.05,Benefits from one-on-one attention.
CH-L2018027,5,Medium,False,Afrikaans,1,72,91.82,Quiet but consistent. Often submits work late.
CH-L2018027,5,Medium,False,Afrikaans,2,78,86.54,Benefits from one-on-one attention. Quiet but consistent.
CH-L2018027,5,Medium,False,Afrikaans,3,69,92.4,Steady progress.
CH-L2019028,4,Low,False,English,1,67,98.44,Completes all assigned work. Attendance is a concern.
CH-L2019028,4,Low,False,English,2,66,95.62,Steady progress.
CH-L2019028,4,Low,False,English,3,73,96.83,Completes all assigned work. Easily distracted.
CH-L2019028,4,Low,False,Maths,1,59,83.73,Struggles with core concepts.
CH-L2019028,4,Low,False,Maths,2,58,90.8,Benefits from one-on-one attention. Attendance is a concern.
CH-L2019028,4,Low,False,Maths,3,71,100.0,Benefits from one-on-one attention.
CH-L2019028,4,Low,False,Science,1,68,99.36,Quiet but consistent. Often submits work late.
CH-L2019028,4,Low,False,Science,2,62,93.08,Completes all assigned work.
CH-L2019028,4,Low,False,Science,3,76,99.07,Quiet but consistent. Struggles with core concepts.
CH-L2019028,4,Low,False,Life Skills,1,72,95.04,Benefits from one-on-one attention.
CH-L2019028,4,Low,False,Life Skills,2,74,87.28,Quiet but consistent.
CH-L2019028,4,Low,False,Life Skills,3,82,91.11,Benefits from one-on-one attention.
CH-L2019028,4,Low,False,Afrikaans,1,61,95.27,Steady progress.
CH-L2019028,4,Low,False,Afrikaans,2,62,92.31,Quiet but consistent. Quiet but consistent.
CH-L2019028,4,Low,False,Afrikaans,3,65,91.64,Quiet but consistent. Steady progress.
CH-L2021029,4,Medium,True,English,1,49,76.98,Easily distracted.
CH-L2021029,4,Medium,True,English,2,64,87.54,Benefits from one-on-one attention.
CH-L2021029,4,Medium,True,English,3,52,82.74,Easily distracted.
CH-L2021029,4,Medium,True,Maths,1,32,84.55,Needs encouragement to participate. Often submits work late.
CH-L2021029,4,Medium,True,Maths,2,40,91.26,Often submits work late. Attendance is a concern.
CH-L2021029,4,Medium,True,Maths,3,33,87.92,Easily distracted.
CH-L2021029,4,Medium,True,Science,1,41,89.74,Needs encouragement to participate. Struggles with core concepts.
CH-L2021029,4,Medium,True,Science,2,42,91.98,Struggles with core concepts.
CH-L2021029,4,Medium,True,Science,3,47,93.81,Often submits work late. Struggles with core concepts.
CH-L2021029,4,Medium,True,Life Skills,1,50,94.45,Benefits from one-on-one attention.
CH-L2021029,4,Medium,True,Life Skills,2,47,91.67,Attendance is a concern. Easily distracted.
CH-L2021029,4,Medium,True,Life Skills,3,39,87.8,Needs encouragement to participate. Struggles with core concepts.
CH-L2021029,4,Medium,True,Afrikaans,1,57,85.67,Completes all assigned work.
CH-L2021029,4,Medium,True,Afrikaans,2,62,83.19,Struggles with core concepts.
CH-L2021029,4,Medium,True,Afrikaans,3,53,86.16,Benefits from one-on-one attention.
CH-L2020030,4,Medium,False,English,1,85,89.62,Completes all assigned work. Often submits work late.
CH-L2020030,4,Medium,False,English,2,92,84.67,Often submits work late. Steady progress.
CH-L2020030,4,Medium,False,English,3,96,91.84,Works well with peers.
CH-L2020030,4,Medium,False,Maths,1,81,91.57,Steady progress. Quiet but consistent.
CH-L2020030,4,Medium,False,Maths,2,87,89.59,Shows strong improvement.
CH-L2020030,4,Medium,False,Maths,3,90,87.27,Excellent grasp of concepts. Struggles with core concepts.
CH-L2020030,4,Medium,False,Science,1,81,89.45,Completes all assigned work.
CH-L2020030,4,Medium,False,Science,2,94,87.98,Shows strong improvement.
CH-L2020030,4,Medium,False,Science,3,91,91.73,Engages well in class.
CH-L2020030,4,Medium,False,Life Skills,1,83,93.75,Quiet but consistent. Benefits from one-on-one attention.
CH-L2020030,4,Medium,False,Life Skills,2,87,96.85,Excellent grasp of concepts.
CH-L2020030,4,Medium,False,Life Skills,3,82,89.03,Quiet but consistent. Often submits work late.
CH-L2020030,4,Medium,False,Afrikaans,1,77,94.39,Completes all assigned work. Steady progress.
CH-L2020030,4,Medium,False,Afrikaans,2,91,93.14,Shows strong improvement. Quiet but consistent.
CH-L2020030,4,Medium,False,Afrikaans,3,81,95.36,Quiet but consistent.
CH-L2018031,6,Low,False,English,1,71,93.17,Completes all assigned work.
CH-L2018031,6,Low,False,English,2,75,89.35,Quiet but consistent.
CH-L2018031,6,Low,False,English,3,65,94.6,Steady progress. Often submits work late.
CH-L2018031,6,Low,False,Maths,1,81,77.98,Easily distracted. Completes all assigned work.
CH-L2018031,6,Low,False,Maths,2,77,86.14,Completes all assigned work. Attendance is a concern.
CH-L2018031,6,Low,False,Maths,3,76,89.37,Benefits from one-on-one attention. Needs encouragement to participate.
CH-L2018031,6,Low,False,Science,1,66,88.34,Benefits from one-on-one attention.
CH-L2018031,6,Low,False,Science,2,70,92.03,Completes all assigned work.
CH-L2018031,6,Low,False,Science,3,73,91.31,Steady progress. Attendance is a concern.
CH-L2018031,6,Low,False,Life Skills,1,76,86.32,Benefits from one-on-one attention.
CH-L2018031,6,Low,False,Life Skills,2,78,100.0,Completes all assigned work. Steady progress.
CH-L2018031,6,Low,False,Life Skills,3,84,100.0,Quiet but consistent.
CH-L2018031,6,Low,False,Afrikaans,1,71,97.43,Steady progress.
CH-L2018031,6,Low,False,Afrikaans,2,80,89.1,Benefits from one-on-one attention.
CH-L2018031,6,Low,False,Afrikaans,3,77,87.25,Benefits from one-on-one attention.
CH-L2018032,5,Low,False,English,1,78,97.31,Completes all assigned work.
CH-L2018032,5,Low,False,English,2,80,87.01,Steady progress.
CH-L2018032,5,Low,False,English,3,78,95.73,Steady progress.
CH-L2018032,5,Low,False,Maths,1,89,88.95,Excellent grasp of concepts.
CH-L2018032,5,Low,False,Maths,2,88,81.61,Attendance is a concern.
CH-L2018032,5,Low,False,Maths,3,87,90.08,Works well with peers. Often submits work late.
CH-L2018032,5,Low,False,Science,1,87,92.29,Shows strong improvement.
CH-L2018032,5,Low,False,Science,2,83,99.49,Benefits from one-on-one attention.
CH-L2018032,5,Low,False,Science,3,81,91.91,Completes all assigned work. Easily distracted.
CH-L2018032,5,Low,False,Life Skills,1,89,88.69,A pleasure to teach.
CH-L2018032,5,Low,False,Life Skills,2,84,95.97,Completes all assigned work. Benefits from one-on-one attention.
CH-L2018032,5,Low,False,Life Skills,3,90,86.14,A pleasure to teach. Needs encouragement to participate.
CH-L2018032,5,Low,False,Afrikaans,1,82,100.0,Completes all assigned work.
CH-L2018032,5,Low,False,Afrikaans,2,68,100.0,Steady progress.
CH-L2018032,5,Low,False,Afrikaans,3,83,94.17,Quiet but consistent.
CH-L2021033,7,Medium,False,English,1,71,94.49,Completes all assigned work.
CH-L2021033,7,Medium,False,English,2,68,91.66,Benefits from one-on-one attention. Struggles with core concepts.
CH-L2021033,7,Medium,False,English,3,84,93.08,Benefits from one-on-one attention.
CH-L2021033,7,Medium,False,Maths,1,61,90.5,Steady progress.
CH-L2021033,7,Medium,False,Maths,2,64,93.34,Completes all assigned work.
CH-L2021033,7,Medium,False,Maths,3,61,87.42,Quiet but consistent.
CH-L2021033,7,Medium,False,Science,1,63,95.38,Steady progress.
CH-L2021033,7,Medium,False,Science,2,62,91.58,Completes all assigned work.
CH-L2021033,7,Medium,False,Science,3,76,88.72,Steady progress. Steady progress.
CH-L2021033,7,Medium,False,Life Skills,1,62,93.42,Quiet but consistent.
CH-L2021033,7,Medium,False,Life Skills,2,68,89.37,Benefits from one-on-one attention. Often submits work late.
CH-L2021033,7,Medium,False,Life Skills,3,66,100.0,Completes all assigned work.
CH-L2021033,7,Medium,False,Afrikaans,1,58,92.28,Quiet but consistent.
CH-L2021033,7,Medium,False,Afrikaans,2,67,84.03,Attendance is a concern.
CH-L2021033,7,Medium,False,Afrikaans,3,59,94.44,Steady progress.
CH-L2021034,4,Medium,False,English,1,41,84.81,Often submits work late. Easily distracted.
CH-L2021034,4,Medium,False,English,2,41,89.31,Easily distracted.
CH-L2021034,4,Medium,False,English,3,47,88.79,Needs encouragement to participate.
CH-L2021034,4,Medium,False,Maths,1,33,92.01,Often submits work late. Needs encouragement to participate.
CH-L2021034,4,Medium,False,Maths,2,35,97.86,Attendance is a concern.
CH-L2021034,4,Medium,False,Maths,3,37,82.35,Easily distracted. Struggles with core concepts.
CH-L2021034,4,Medium,False,Science,1,39,88.13,Often submits work late.
CH-L2021034,4,Medium,False,Science,2,49,94.31,Often submits work late. Attendance is a concern.
CH-L2021034,4,Medium,False,Science,3,49,100.0,Needs encouragement to participate.
CH-L2021034,4,Medium,False,Life Skills,1,46,98.0,Easily distracted.
CH-L2021034,4,Medium,False,Life Skills,2,45,96.74,Attendance is a concern.
CH-L2021034,4,Medium,False,Life Skills,3,39,82.83,Needs encouragement to participate.
CH-L2021034,4,Medium,False,Afrikaans,1,42,85.19,Struggles with core concepts.
CH-L2021034,4,Medium,False,Afrikaans,2,32,100.0,Easily distracted.
CH-L2021034,4,Medium,False,Afrikaans,3,52,88.09,Completes all assigned work.
CH-L2020035,4,Low,False,English,1,61,79.72,Attendance is a concern. Attendance is a concern.
CH-L2020035,4,Low,False,English,2,58,81.0,Needs encouragement to participate.
CH-L2020035,4,Low,False,English,3,63,93.81,Steady progress.
CH-L2020035,4,Low,False,Maths,1,65,93.97,Completes all assigned work.
CH-L2020035,4,Low,False,Maths,2,66,92.44,Quiet but consistent. Needs encouragement to participate.
CH-L2020035,4,Low,False,Maths,3,52,89.99,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2020035,4,Low,False,Science,1,63,97.23,Benefits from one-on-one attention.
CH-L2020035,4,Low,False,Science,2,68,98.95,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2020035,4,Low,False,Science,3,65,100.0,Quiet but consistent.
CH-L2020035,4,Low,False,Life Skills,1,70,91.02,Benefits from one-on-one attention. Completes all assigned work.
CH-L2020035,4,Low,False,Life Skills,2,69,99.76,Steady progress. Quiet but consistent.
CH-L2020035,4,Low,False,Life Skills,3,79,92.77,Steady progress.
CH-L2020035,4,Low,False,Afrikaans,1,63,93.71,Completes all assigned work.
CH-L2020035,4,Low,False,Afrikaans,2,59,97.25,Steady progress.
CH-L2020035,4,Low,False,Afrikaans,3,63,100.0,Benefits from one-on-one attention. Steady progress.
CH-L2020036,7,Low,False,English,1,57,93.38,Completes all assigned work.
CH-L2020036,7,Low,False,English,2,58,84.78,Often submits work late.
CH-L2020036,7,Low,False,English,3,66,91.07,Benefits from one-on-one attention.
CH-L2020036,7,Low,False,Maths,1,55,94.37,Quiet but consistent.
CH-L2020036,7,Low,False,Maths,2,56,100.0,Quiet but consistent.
CH-L2020036,7,Low,False,Maths,3,55,89.11,Completes all assigned work. Attendance is a concern.
CH-L2020036,7,Low,False,Science,1,59,87.55,Benefits from one-on-one attention.
CH-L2020036,7,Low,False,Science,2,51,92.95,Quiet but consistent.
CH-L2020036,7,Low,False,Science,3,63,95.02,Benefits from one-on-one attention.
CH-L2020036,7,Low,False,Life Skills,1,69,93.58,Quiet but consistent.
CH-L2020036,7,Low,False,Life Skills,2,83,91.41,Benefits from one-on-one attention. Often submits work late.
CH-L2020036,7,Low,False,Life Skills,3,77,85.81,Quiet but consistent.
CH-L2020036,7,Low,False,Afrikaans,1,57,87.63,Completes all assigned work.
CH-L2020036,7,Low,False,Afrikaans,2,60,84.33,Easily distracted. Attendance is a concern.
CH-L2020036,7,Low,False,Afrikaans,3,74,86.7,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2018037,6,Low,False,English,1,49,93.08,Attendance is a concern. Attendance is a concern.
CH-L2018037,6,Low,False,English,2,53,90.61,Completes all assigned work. Often submits work late.
CH-L2018037,6,Low,False,English,3,57,86.21,Steady progress.
CH-L2018037,6,Low,False,Maths,1,57,91.24,Quiet but consistent. Steady progress.
CH-L2018037,6,Low,False,Maths,2,59,94.16,Completes all assigned work.
CH-L2018037,6,Low,False,Maths,3,60,85.76,Steady progress. Attendance is a concern.
CH-L2018037,6,Low,False,Science,1,42,96.41,Easily distracted.
CH-L2018037,6,Low,False,Science,2,46,99.26,Often submits work late.
CH-L2018037,6,Low,False,Science,3,54,93.87,Quiet but consistent.
